id_pago,id_siniestro,tipo_pago,fecha_pago,monto,moneda,tipo_cambio,monto_mxn,banco_emisor,num_cheque,cuenta_destino,status_pago,autorizador,timestamp_pago
PAG-0012282,SIN-0017882,Pago taller,2023-03-29,10917.13,MXN,1.0,10917.13,BBVA,CHK-431837,462509209612560092,Devuelto,AUTH14,2026-04-30 16:27:46
PAG-0012283,SIN-0014218,Pago directo asegurado,2021-12-27,12897.84,MXN,1.0,12897.84,BBVA,CHK-779549,259807034414890107,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012284,SIN-0011744,Pago hospital,2022-06-10,14088.13,MXN,1.0,14088.13,BBVA,,777017758781881651,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012285,SIN-0016682,Pago beneficiario,2020-07-27,2001.78,MXN,1.0,2001.78,Santander,CHK-854802,625206182697014427,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0012286,SIN-0015671,Reembolso,2021-11-29,5352.59,MXN,1.0,5352.59,Banorte,,997699511938781169,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012287,SIN-0014976,Pago hospital,2024-08-20,10453.51,MXN,1.0,10453.51,BBVA,CHK-705190,702362019083953446,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012288,SIN-0007128,Pago hospital,2022-01-12,56114.48,MXN,1.0,56114.48,Scotiabank,CHK-981775,614612325243321917,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012289,SIN-0001248,Pago hospital,2022-06-20,27246.57,MXN,1.0,27246.57,Santander,CHK-142562,169727287897349102,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012290,SIN-0012623,Reembolso,2021-04-01,2211.38,MXN,18.8703,2211.38,Santander,,446656660838783622,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012291,SIN-0004780,Pago hospital,2021-09-14,11771.51,MXN,1.0,11771.51,Santander,CHK-367529,166237601225512676,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012292,SIN-0005019,Pago hospital,2020-04-16,10427.31,MXN,1.0,10427.31,Scotiabank,CHK-403023,583840562112289964,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012293,SIN-0000035,Reembolso,2023-02-13,16531.99,MXN,18.1162,16531.99,Santander,CHK-142575,448005276067140759,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012294,SIN-0015100,Pago hospital,2022-07-03,3690.16,MXN,1.0,3690.16,BBVA,,130206728759893612,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012295,SIN-0010275,Pago directo asegurado,2021-07-15,32986.35,MXN,16.5183,32986.35,Santander,,244584742031640201,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012296,SIN-0010826,Pago directo asegurado,2024-04-22,45046.62,MXN,1.0,45046.62,BBVA,,578520021133969456,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012297,SIN-0014929,Pago taller,2021-12-04,6439.74,MXN,1.0,6439.74,Banamex,CHK-975740,744396115554817671,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012298,SIN-0004331,Pago hospital,2023-11-16,12181.41,MXN,1.0,12181.41,BBVA,CHK-903110,278293613658517692,Pendiente,AUTH08,2026-04-30 16:27:46
PAG-0012299,SIN-0015212,Reembolso,2021-09-30,11255.09,MXN,1.0,11255.09,BBVA,CHK-947100,874451357473604924,Devuelto,AUTH13,2026-04-30 16:27:46
PAG-0012300,SIN-0015044,Pago beneficiario,2020-05-26,36557.76,MXN,1.0,36557.76,Scotiabank,CHK-126372,769140798845278025,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012301,SIN-0002263,Reembolso,2023-01-08,12440.52,MXN,1.0,12440.52,Banamex,,160195733531035507,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0012302,SIN-0007557,Pago hospital,2020-04-06,32371.67,MXN,1.0,32371.67,HSBC,,141775411733061722,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012303,SIN-0012687,Pago taller,2023-12-05,12775.7,MXN,1.0,12775.7,HSBC,CHK-961210,052262126075482151,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0012304,SIN-0005365,Reembolso,2022-06-11,14285.1,MXN,1.0,14285.1,HSBC,,517654557831021757,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012305,SIN-0015414,Pago directo asegurado,2024-01-17,24500.53,MXN,1.0,24500.53,Scotiabank,CHK-360661,535546605498401585,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012306,SIN-0000293,Reembolso,2023-04-04,8841.95,MXN,1.0,8841.95,Santander,,135853182892451130,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012307,SIN-0015858,Pago directo asegurado,2022-06-10,5222.17,MXN,1.0,5222.17,Banorte,,980056910986406845,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012308,SIN-0013302,Pago directo asegurado,2024-10-06,8408.59,MXN,1.0,8408.59,Scotiabank,,907603537457190733,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012309,SIN-0012657,Pago hospital,2021-04-06,97213.22,MXN,1.0,97213.22,BBVA,,594985609091447033,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0012310,SIN-0016184,Pago beneficiario,2023-07-11,4988.72,MXN,1.0,4988.72,Banamex,CHK-943954,511949624649596013,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0012311,SIN-0017369,Pago hospital,2024-04-20,27883.4,USD,1.0,27883.4,Banamex,,040838442398571817,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012312,SIN-0013984,Reembolso,2023-04-12,8187.57,USD,1.0,8187.57,HSBC,CHK-523213,438810094938093939,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0012313,SIN-0009021,Reembolso,2021-09-20,12801.78,MXN,1.0,12801.78,Banamex,CHK-978556,769887373730801477,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012314,SIN-0012598,Pago hospital,2023-08-03,14531.9,MXN,1.0,14531.9,Banorte,CHK-199094,009394986815758937,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012315,SIN-0011817,Pago taller,2022-07-08,19637.72,MXN,1.0,19637.72,BBVA,CHK-950823,924254029397136172,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012316,SIN-0012210,Pago taller,2024-12-07,20012.56,MXN,1.0,20012.56,HSBC,CHK-434811,669626688142504283,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012317,SIN-0012059,Pago hospital,2020-04-24,20754.42,MXN,1.0,20754.42,Banorte,,684969410817733197,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0012318,SIN-0013645,Pago taller,2024-09-03,27856.49,USD,1.0,27856.49,Scotiabank,CHK-342654,747325628138713373,Pendiente,AUTH16,2026-04-30 16:27:46
PAG-0012319,SIN-0013966,Pago hospital,2024-05-06,16402.0,USD,1.0,16402.0,Banamex,CHK-567940,047984471066651212,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012320,SIN-0017859,Pago hospital,2024-11-02,4735.68,MXN,18.5755,4735.68,Banorte,,538112849536271692,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012321,SIN-0003583,Reembolso,2022-09-05,4874.73,MXN,1.0,4874.73,HSBC,,735483440599210199,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012322,SIN-0008436,Pago hospital,2023-12-27,5436.85,MXN,1.0,5436.85,HSBC,CHK-151906,589729448667520792,Pendiente,AUTH01,2026-04-30 16:27:46
PAG-0012323,SIN-0004188,Reembolso,2023-09-16,13554.08,MXN,16.7621,13554.08,Scotiabank,CHK-159882,820280462801238199,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012324,SIN-0005780,Reembolso,2021-08-23,3494.73,MXN,1.0,3494.73,Banorte,,706974013633039618,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0012325,SIN-0013059,Reembolso,2021-11-08,22763.84,MXN,1.0,22763.84,HSBC,CHK-202643,547717530860315156,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012326,SIN-0008510,Reembolso,2021-05-03,29497.47,MXN,1.0,29497.47,HSBC,CHK-196058,870879775492650755,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012327,SIN-0006985,Pago hospital,2020-09-28,10496.89,MXN,1.0,10496.89,Scotiabank,,356709046228600046,Pendiente,AUTH01,2026-04-30 16:27:46
PAG-0012328,SIN-0005647,Pago hospital,2023-04-04,2837.85,MXN,1.0,2837.85,Banorte,,675607093788467356,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0012329,SIN-0011727,Pago directo asegurado,2020-03-27,7988.1,MXN,1.0,7988.1,Banamex,CHK-121907,731723400499433753,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012330,SIN-0005135,Pago directo asegurado,2023-11-28,46280.89,MXN,1.0,46280.89,Santander,CHK-751858,638221263753749941,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012331,SIN-0001368,Pago taller,2021-09-03,42876.51,MXN,1.0,42876.51,Santander,CHK-672590,106923204946872518,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012332,SIN-0011912,Reembolso,2022-10-08,12355.65,MXN,1.0,12355.65,HSBC,,794234945418353263,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012333,SIN-0001637,Pago beneficiario,2020-02-07,39287.39,MXN,1.0,39287.39,Scotiabank,,255178584369821960,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0012334,SIN-0006089,Pago hospital,2022-03-03,10635.53,MXN,1.0,10635.53,Banorte,CHK-324717,425610562092706402,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012335,SIN-0005714,Reembolso,2021-08-29,5061.86,MXN,1.0,5061.86,Santander,,198204064602685366,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012336,SIN-0003398,Pago hospital,2020-07-08,8450.05,MXN,1.0,8450.05,Banamex,,591944679114423967,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0012337,SIN-0003430,Pago taller,2022-12-29,39718.91,USD,1.0,39718.91,Banorte,,306218856578595668,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012338,SIN-0005354,Pago hospital,2022-03-11,4800.29,MXN,1.0,4800.29,HSBC,CHK-351346,044410229874889608,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012339,SIN-0012006,Reembolso,2020-07-09,4699.37,MXN,1.0,4699.37,HSBC,CHK-195008,876626437289068665,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012340,SIN-0015904,Pago hospital,2021-03-21,41283.8,MXN,1.0,41283.8,Banamex,CHK-112634,251740180758936793,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012341,SIN-0015088,Pago hospital,2020-11-24,3899.31,MXN,1.0,3899.31,Santander,,567293899110574867,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012342,SIN-0004602,Reembolso,2020-05-24,4827.27,MXN,1.0,4827.27,Santander,CHK-444520,429936571810413754,Devuelto,AUTH15,2026-04-30 16:27:46
PAG-0012343,SIN-0017617,Pago taller,2020-08-24,7548.32,MXN,1.0,7548.32,Banamex,,429932431507160028,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0012344,SIN-0013278,Pago taller,2020-04-26,6111.57,MXN,1.0,6111.57,Banorte,CHK-733314,226355322908361621,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012345,SIN-0004485,Pago directo asegurado,2021-11-21,10089.9,MXN,1.0,10089.9,Santander,CHK-914732,154681071437377089,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0012346,SIN-0007829,Pago hospital,2022-12-29,9775.01,MXN,1.0,9775.01,Banorte,CHK-110496,499036980845390857,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0012347,SIN-0008487,Pago hospital,2022-09-13,11773.94,MXN,1.0,11773.94,Banamex,CHK-998332,833445814655927739,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012348,SIN-0016342,Reembolso,2022-01-07,7793.27,MXN,1.0,7793.27,Scotiabank,CHK-890171,234243582018004990,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012349,SIN-0007670,Pago directo asegurado,2022-09-01,7873.66,MXN,1.0,7873.66,Banamex,CHK-528143,106260696651107984,Pendiente,AUTH07,2026-04-30 16:27:46
PAG-0012350,SIN-0003286,Pago taller,2020-05-28,30673.2,MXN,1.0,30673.2,Scotiabank,CHK-267118,723071880824137366,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012351,SIN-0005645,Pago taller,2022-02-22,14042.01,MXN,17.8634,14042.01,Santander,CHK-697193,179451000346083493,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0012352,SIN-0007965,Pago hospital,2021-05-16,15497.19,MXN,1.0,15497.19,HSBC,,542954441589107667,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012353,SIN-0007224,Pago hospital,2021-10-04,15985.81,MXN,1.0,15985.81,Santander,CHK-364451,764421715640566429,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012354,SIN-0016454,Pago directo asegurado,2023-06-22,17665.34,MXN,1.0,17665.34,Banamex,CHK-809040,241792494361169053,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012355,SIN-0013988,Pago hospital,2021-03-02,15060.12,MXN,1.0,15060.12,Banorte,CHK-391193,473687851600066429,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0012356,SIN-0000172,Pago hospital,2020-07-08,14536.97,MXN,1.0,14536.97,Scotiabank,CHK-797103,794642313923747894,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012357,SIN-0001162,Pago hospital,2020-10-14,3251.41,MXN,1.0,3251.41,Banorte,CHK-181688,449906816091084104,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012358,SIN-0012053,Pago directo asegurado,2022-07-09,26490.45,MXN,1.0,26490.45,BBVA,,654810882083223590,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012359,SIN-0011807,Pago taller,2021-04-22,9643.21,MXN,1.0,9643.21,Banamex,CHK-915537,435887869224657614,Devuelto,AUTH03,2026-04-30 16:27:46
PAG-0012360,SIN-0012761,Pago hospital,2020-03-27,27006.95,MXN,1.0,27006.95,Banamex,,464087152487492749,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012361,SIN-0014894,Reembolso,2023-12-24,10162.99,MXN,1.0,10162.99,HSBC,CHK-809446,097752007843539942,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012362,SIN-0008540,Pago taller,2020-03-08,15284.36,USD,1.0,15284.36,Banamex,,511937002890628575,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012363,SIN-0002930,Reembolso,2021-11-19,5313.57,MXN,1.0,5313.57,Scotiabank,,367715993570095536,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0012364,SIN-0007485,Pago directo asegurado,2022-06-18,21010.28,MXN,1.0,21010.28,BBVA,,728661092877188431,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012365,SIN-0016957,Reembolso,2022-05-18,9500.89,MXN,19.7387,9500.89,Scotiabank,CHK-483448,267109743620710451,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012366,SIN-0016507,Pago hospital,2020-06-21,44340.21,MXN,1.0,44340.21,Banorte,CHK-779643,296943727733884224,Devuelto,AUTH01,2026-04-30 16:27:46
PAG-0012367,SIN-0014311,Pago directo asegurado,2022-01-02,29046.78,MXN,1.0,29046.78,Scotiabank,CHK-663957,481075040457610745,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012368,SIN-0003031,Pago hospital,2022-07-28,10777.2,MXN,1.0,10777.2,Scotiabank,CHK-302160,424923477345055930,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012369,SIN-0017944,Pago directo asegurado,2023-07-05,18852.64,MXN,1.0,18852.64,Banamex,CHK-199291,677011977480706193,Pendiente,AUTH07,2026-04-30 16:27:46
PAG-0012370,SIN-0006076,Pago directo asegurado,2021-01-02,7886.59,USD,1.0,7886.59,Banorte,,082129634184239888,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012371,SIN-0015080,Pago hospital,2023-12-31,920.39,MXN,1.0,920.39,BBVA,,186667818299398419,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012372,SIN-0006474,Pago hospital,2021-12-05,6573.4,MXN,1.0,6573.4,Santander,CHK-347101,556233628757847908,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012373,SIN-0001656,Pago taller,2020-05-27,13593.35,MXN,1.0,13593.35,Banamex,CHK-711635,879095850782318235,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012374,SIN-0014069,Pago hospital,2023-05-30,20090.33,MXN,1.0,20090.33,HSBC,,351083993461968859,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012375,SIN-0012189,Pago taller,2024-04-01,13342.19,MXN,1.0,13342.19,HSBC,CHK-736894,539696392827577602,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0012376,SIN-0010464,Pago hospital,2022-12-11,5707.12,MXN,1.0,5707.12,BBVA,CHK-270724,223278695155871028,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012377,SIN-0015350,Reembolso,2024-12-24,8611.01,MXN,1.0,8611.01,Banorte,,902234890139141483,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0012378,SIN-0016239,Reembolso,2022-01-13,22150.89,MXN,1.0,22150.89,Banorte,CHK-991178,771715805801001664,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0012379,SIN-0004946,Pago directo asegurado,2024-07-19,23435.61,MXN,1.0,23435.61,Scotiabank,,321260154769475799,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0012380,SIN-0017257,Reembolso,2020-02-19,14300.6,MXN,1.0,14300.6,BBVA,,205163728531974556,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0012381,SIN-0001436,Pago beneficiario,2024-04-11,6180.97,MXN,1.0,6180.97,Banorte,CHK-979185,050843850625885052,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012382,SIN-0010802,Pago taller,2021-09-18,7319.01,MXN,1.0,7319.01,Banamex,CHK-317407,421084170986586134,Devuelto,AUTH19,2026-04-30 16:27:46
PAG-0012383,SIN-0003098,Pago hospital,2020-01-19,8174.18,MXN,1.0,8174.18,Santander,,413429234447421594,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012384,SIN-0017656,Pago beneficiario,2023-06-28,19025.28,MXN,1.0,19025.28,Banorte,CHK-830792,222592050665323027,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012385,SIN-0013765,Pago directo asegurado,2023-02-07,10860.65,MXN,1.0,10860.65,BBVA,CHK-941654,081498746602341112,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0012386,SIN-0013043,Pago hospital,2023-10-04,36124.23,USD,1.0,36124.23,Scotiabank,,772007843133380005,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012387,SIN-0011125,Pago taller,2022-01-16,14055.45,USD,1.0,14055.45,Banamex,,165833535347835405,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0012388,SIN-0008410,Reembolso,2023-09-20,26912.08,MXN,1.0,26912.08,Santander,CHK-497977,484185640596472127,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0012389,SIN-0007693,Pago directo asegurado,2021-01-19,9055.32,MXN,1.0,9055.32,Banorte,,108182674884662171,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0012390,SIN-0003512,Reembolso,2023-04-09,9870.7,MXN,1.0,9870.7,Banorte,,412065783898678869,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0012391,SIN-0014066,Reembolso,2020-10-12,9697.86,MXN,1.0,9697.86,Scotiabank,,020953636038334100,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0012392,SIN-0012432,Reembolso,2024-06-04,13701.41,MXN,1.0,13701.41,Santander,,173428810349783957,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012393,SIN-0011158,Reembolso,2023-10-09,5614.53,MXN,1.0,5614.53,Santander,,122007961716747926,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0012394,SIN-0017735,Pago hospital,2021-08-12,25569.52,MXN,1.0,25569.52,Santander,CHK-589643,857238863428830249,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0012395,SIN-0016209,Pago hospital,2021-09-25,10312.77,MXN,1.0,10312.77,HSBC,,758698892450827989,Pendiente,AUTH15,2026-04-30 16:27:46
PAG-0012396,SIN-0010732,Pago directo asegurado,2022-11-18,40817.69,MXN,1.0,40817.69,BBVA,CHK-678869,265581575273796521,Devuelto,AUTH05,2026-04-30 16:27:46
PAG-0012397,SIN-0015361,Pago hospital,2021-07-07,12179.09,MXN,1.0,12179.09,Scotiabank,,889925067290056227,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012398,SIN-0011294,Pago hospital,2024-01-23,24570.51,MXN,1.0,24570.51,HSBC,,168992783341922350,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012399,SIN-0016643,Pago hospital,2021-03-31,30247.49,MXN,1.0,30247.49,Santander,CHK-938833,073739667877094980,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012400,SIN-0012043,Pago hospital,2023-08-17,8251.79,MXN,1.0,8251.79,Scotiabank,CHK-795194,327010883355597898,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012401,SIN-0004655,Pago hospital,2024-04-14,4925.09,MXN,1.0,4925.09,HSBC,CHK-250046,401874596542394087,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0012402,SIN-0000461,Reembolso,2024-08-24,6618.96,MXN,1.0,6618.96,HSBC,,262454627112267451,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0012403,SIN-0010624,Reembolso,2021-06-02,8962.96,MXN,1.0,8962.96,HSBC,,717486007349105496,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012404,SIN-0005594,Pago hospital,2021-09-19,12951.88,MXN,1.0,12951.88,HSBC,,783011343155137687,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012405,SIN-0008259,Reembolso,2020-06-07,4582.62,MXN,1.0,4582.62,Banorte,CHK-781528,463347669878651366,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012406,SIN-0001331,Pago taller,2020-09-12,16333.95,MXN,1.0,16333.95,Banamex,CHK-109834,678279457954226321,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0012407,SIN-0014999,Pago hospital,2023-12-21,4843.74,MXN,1.0,4843.74,Banorte,,303872796486812532,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012408,SIN-0014507,Pago taller,2022-05-15,8271.2,MXN,1.0,8271.2,Banamex,,333542914767555405,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012409,SIN-0017610,Pago hospital,2020-07-06,19494.27,MXN,1.0,19494.27,Banamex,CHK-709936,955831670097077644,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012410,SIN-0003564,Pago hospital,2023-11-16,12314.28,MXN,1.0,12314.28,Banamex,,738036340663580257,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0012411,SIN-0006307,Reembolso,2022-04-12,3509.75,MXN,1.0,3509.75,Santander,,026566054688267774,Pendiente,AUTH09,2026-04-30 16:27:46
PAG-0012412,SIN-0011859,Reembolso,2023-12-07,2410.68,MXN,1.0,2410.68,Banorte,CHK-261132,436124274436081863,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0012413,SIN-0002959,Pago directo asegurado,2024-02-08,12057.57,MXN,1.0,12057.57,Santander,,043226954529644165,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012414,SIN-0001575,Reembolso,2023-07-23,15747.07,MXN,1.0,15747.07,Banorte,,618182489383972464,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0012415,SIN-0011006,Pago directo asegurado,2020-03-11,20988.5,MXN,1.0,20988.5,Banamex,,748603952364542247,Pendiente,AUTH06,2026-04-30 16:27:46
PAG-0012416,SIN-0001685,Reembolso,2021-06-18,11417.04,MXN,1.0,11417.04,Banamex,CHK-181854,957452708958753196,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012417,SIN-0014314,Pago hospital,2023-02-03,8755.84,MXN,19.313,8755.84,Banorte,CHK-988277,799482991275354534,Devuelto,AUTH06,2026-04-30 16:27:46
PAG-0012418,SIN-0008737,Pago hospital,2021-03-17,17005.39,MXN,1.0,17005.39,Santander,,583587237696456650,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012419,SIN-0001955,Pago taller,2023-07-26,7567.96,MXN,1.0,7567.96,HSBC,,687738862150438173,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012420,SIN-0012336,Pago hospital,2021-09-23,4568.63,MXN,1.0,4568.63,Scotiabank,CHK-318563,567739237845754734,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012421,SIN-0014059,Reembolso,2022-01-03,6159.97,MXN,1.0,6159.97,Santander,CHK-581879,671498739232509754,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012422,SIN-0003436,Pago hospital,2020-07-27,3990.03,USD,1.0,3990.03,BBVA,CHK-690478,328689450186296088,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0012423,SIN-0007017,Reembolso,2021-05-26,6077.28,USD,18.3993,6077.28,Banamex,CHK-409104,279432520588971485,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012424,SIN-0008424,Pago directo asegurado,2021-04-19,9731.16,MXN,1.0,9731.16,Banamex,,842436463478871775,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0012425,SIN-0010952,Pago beneficiario,2023-07-08,38675.65,MXN,1.0,38675.65,Banamex,CHK-810500,959636285052041924,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0012426,SIN-0001838,Reembolso,2022-09-11,16655.3,MXN,1.0,16655.3,BBVA,CHK-610692,954788040172358108,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0012427,SIN-0005132,Reembolso,2022-12-10,8570.55,MXN,1.0,8570.55,BBVA,CHK-735439,910922852037066372,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0012428,SIN-0017630,Pago hospital,2024-05-11,53612.55,MXN,1.0,53612.55,HSBC,CHK-964396,101846709135207590,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012429,SIN-0001221,Pago hospital,2024-06-09,18227.91,MXN,1.0,18227.91,Banorte,,022744072832310182,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0012430,SIN-0010645,Pago hospital,2021-07-13,2012.71,MXN,1.0,2012.71,BBVA,,987324275321467078,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0012431,SIN-0014063,Reembolso,2021-03-25,27191.35,MXN,1.0,27191.35,Santander,,238685231409830310,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0012432,SIN-0009872,Pago directo asegurado,2020-02-06,18938.35,MXN,1.0,18938.35,Santander,CHK-471771,290650848512304129,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0012433,SIN-0006322,Reembolso,2020-07-05,12945.25,MXN,1.0,12945.25,Banamex,CHK-249384,796714111296173784,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0012434,SIN-0011583,Pago hospital,2023-04-26,9292.24,MXN,1.0,9292.24,Banamex,CHK-242888,683827495503473558,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0012435,SIN-0004302,Pago taller,2021-02-13,3995.66,MXN,1.0,3995.66,Banamex,CHK-873806,607091836238095303,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0012436,SIN-0002970,Pago hospital,2022-12-17,19802.98,MXN,1.0,19802.98,BBVA,CHK-487254,402511889222896037,Pendiente,AUTH10,2026-04-30 16:27:46
