id_poliza,num_poliza,nombre,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,g_edad,siniest_flag
POL-006273,Aut-23-006273,Carlos,Torres,Ramirez,TOCR751219BJ2,19/12/1975,50,Femenino,Viudo,Abogado,Autos,Amplia Plus,2023-06-07,2023-06-07,2024-06-07,1,Vigente,,Agente,BMW,2020.0,Compacto,600000,5000.0,21000.0,26308.8,Mensual,AG052,Guanajuato,Leon,75789.0,46-60,0
POL-006274,Vid-23-006274,Rocio,Gutierrez,Morales,GURM770208FS1,08/02/1977,49,M,Union libre,Jubilado,Vida,Permanente,2023-02-20,2023-02-20,2024-02-20,1,Vigente,,Broker,,,,500000,,11520.0,14432.26,Mensual,AG034,Sonora,Guaymas,55221.0,46-60,0
POL-006275,Aut-19-006275,Ana,Mendoza,Ramos,MEAR760626QE2,26/06/1976,49,F,Viudo,Abogado,Autos,Amplia Plus,2019-04-11,2019-04-11,2020-04-11,2,Vigente,,Agente,Ford,2024.0,Lujo,200000,5000.0,7000.0,8769.6,Mensual,AG075,Jalisco,Guadalajara,51671.0,46-60,0
POL-006276,Aut-19-006276,Ricardo,Reyes,Torres,RERT040224QS0,24/02/2004,22,F,Viudo,Contador,Autos,Amplia Plus,2019-12-29,2019-12-29,2020-12-29,4,Vigente,,Digital,Nissan,2015.0,Deportivo,200000,5000.0,7000.0,8363.6,Semestral,AG021,Coahuila,Acuna,14716.0,18-30,0
POL-006277,GMM-21-006277,Mario,Ortiz,Sanchez,ORMS741118HX1,18/11/1974,51,Masculino,Viudo,Empresario,GMM,Basico,2021-03-12,2021-03-12,2022-03-12,0,Vigente,,Broker,,,,3000000,10000.0,76890.0,96327.79,Mensual,AG074,Nuevo Leon,Monterrey,99294.0,46-60,1
POL-006278,Vid-22-006278,Monica,Navarro,Gonzalez,NAMG930927CE8,27/09/1993,32,Masculino,Casado,Abogado,Vida,10 anios,2022-03-08,2022-03-08,2023-03-08,2,Vigente,,Broker,,,,2000000,,36000.0,43012.8,Semestral,AG023,Tamaulipas,Reynosa,74749.0,31-45,1
POL-006279,Vid-20-006279,Valeria,Gomez,Ramirez,GOVR911118YQ5,18/11/1991,34,Masculino,Soltero,Analista,Vida,Permanente,2020-04-28,2020-04-28,2021-04-28,1,Vigente,,Agente,,,,3000000,,54000.0,64519.2,Semestral,AG069,Veracruz,Coatzacoalcos,12108.0,31-45,1
POL-006280,GMM-23-006280,Francisco,Perez,Vega,PEFV760703QQ2,03/07/1976,49,Masculino,Soltero,Ejecutivo,GMM,Premium,2023-07-08,2023-07-08,2024-07-08,1,Vigente,,Banca Seguros,,,,3000000,15000.0,74910.0,93847.25,Mensual,AG077,Nuevo Leon,Monterrey,84000.0,46-60,1
POL-006281,GMM-20-006281,Pedro,Moreno,Martinez,MOPM961006ZJ5,06/10/1996,29,M,Soltero,Comerciante,GMM,Plus,2020-04-17,2020-04-17,2021-04-17,0,Vigente,,Agente,,,,2000000,15000.0,44000.0,51040.0,Anual,AG019,Estado de Mexico,Toluca,29105.0,18-30,1
POL-006282,Aut-20-006282,Luz,Castillo,Mendoza,CALM630326MF7,26/03/1963,63,Femenino,Union libre,Ama de casa,Autos,RC+LT,2020-04-08,2020-04-08,2021-04-08,1,Vigente,,Broker,Volkswagen,2024.0,Deportivo,200000,5000.0,7000.0,8769.6,Mensual,AG026,Coahuila,Monclova,68385.0,61+,0
POL-006283,Aut-21-006283,Carlos,Medina,Torres,MECT980714FK2,14/07/1998,27,Femenino,Union libre,Director,Autos,RC+LT,2021-08-01,2021-08-01,2022-08-01,1,Vigente,,Broker,Kia,2019.0,Sedan,300000,8000.0,10500.0,12180.0,Anual,AG061,Yucatan,Valladolid,33067.0,18-30,0
POL-006284,GMM-20-006284,Juan,Sanchez,Martinez,SAJM880206VK6,06/02/1988,38,F,Viudo,Consultor,GMM,Premium,2020-09-23,2020-09-23,2021-09-23,2,Vigente,,Broker,,,,800000,10000.0,17600.0,20416.0,Anual,AG044,Veracruz,Veracruz,52093.0,31-45,0
POL-006285,GMM-21-006285,Sandra,Martinez,Rivera,MASR711206BZ7,06/12/1971,54,F,Casado,Arquitecto,GMM,Elite,2021-06-15,2021-06-15,2022-06-15,1,Vigente,,Directo,,,,1000000,10000.0,26620.0,30879.2,Anual,AG016,Estado de Mexico,Tlalnepantla,,46-60,0
POL-006286,Aut-20-006286,Fernando,Medina,Mendoza,MEFM010317MH7,17/03/2001,25,Femenino,Viudo,Consultor,Autos,Amplia,2020-09-16,2020-09-16,2021-09-16,0,Vigente,,Agente,Toyota,2019.0,Sedan,150000,5000.0,5250.0,6090.0,Anual,AG006,Yucatan,Tizimin,46160.0,18-30,0
POL-006287,GMM-24-006287,Maria,Sanchez,Vega,SAMV020804JA6,04/08/2002,23,Femenino,Divorciado,Empleado,GMM,Basico,2024-08-20,2024-08-20,2025-08-20,1,Vigente,,Agente,,,,1000000,10000.0,22000.0,26285.6,Semestral,AG013,Veracruz,Poza Rica,92738.0,18-30,0
POL-006288,Aut-24-006288,Laura,Gomez,Sanchez,GOLS791103XD2,03/11/1979,46,F,Union libre,Ejecutivo,Autos,Amplia,2024-12-11,2024-12-11,2025-12-11,2,Cancelada,Falta de pago,Directo,BMW,2023.0,Camioneta,300000,8000.0,10500.0,13154.4,Mensual,AG061,Chihuahua,Cuauhtemoc,41548.0,46-60,0
POL-006289,Aut-22-006289,Ana,Lopez,Vargas,LOAV830503XN5,03/05/1983,42,F,Viudo,Administrativo,Autos,Amplia Plus,2022-07-01,2022-07-01,2023-07-01,0,Vigente,,Agente,Nissan,2015.0,Lujo,300000,3000.0,10500.0,12789.0,Trimestral,AG068,Coahuila,Torreon,45170.0,31-45,0
POL-006290,GMM-22-006290,Miguel,Sanchez,Diaz,SAMD990609HS1,09/06/1999,26,F,Viudo,Ingeniero,GMM,Basico,2022-05-12,2022-05-12,2023-05-12,0,Vigente,,Broker,,,,2000000,8000.0,44000.0,51040.0,Anual,AG048,Queretaro,Queretaro,25261.0,18-30,1
POL-006291,GMM-23-006291,Fernanda,Soto,Perez,SOFP910801DK6,01/08/1991,34,F,Divorciado,Ama de casa,GMM,Premium,2023-08-28,2023-08-28,2024-08-28,4,Vigente,,Agente,,,,300000,5000.0,6600.0,8268.48,Mensual,AG056,Guanajuato,Salamanca,17182.0,31-45,0
POL-006292,GMM-24-006292,Ricardo,Rodriguez,Torres,RORT980813GR7,13/08/1998,27,M,Viudo,Consultor,GMM,Elite,2024-03-09,2024-03-09,2025-03-09,1,Vigente,,Promotor,,,,200000,10000.0,4400.0,5104.0,Anual,AG069,Tamaulipas,Nuevo Laredo,38377.0,18-30,0
POL-006293,Vid-19-006293,Fernanda,Medina,Rivera,MEFR761108GY1,08/11/1976,49,M,Viudo,Gerente,Vida,10 anios,2019-12-17,2019-12-17,2020-12-17,0,Vigente,,Agente,,,,3000000,,69120.0,86593.54,Mensual,AG080,Baja California,Rosarito,39157.0,46-60,1
POL-006294,Aut-24-006294,Francisco,Torres,Flores,TOFF641026AR9,26/10/1964,61,Femenino,Soltero,Maestro,Autos,Amplia Plus,2024-05-25,2024-05-25,2025-05-25,0,Vigente,,Broker,Hyundai,2015.0,Pick-up,150000,5000.0,5250.0,6577.2,Mensual,AG020,Coahuila,Monclova,24086.0,61+,0
POL-006295,GMM-22-006295,Fernando,Medina,Martinez,MEFM720917LU0,17/09/1972,53,M,Casado,Estudiante,GMM,Elite,2022-11-17,2022-11-17,2023-11-17,1,Vigente,,Agente,,,,1000000,10000.0,26290.0,31411.29,Semestral,AG046,Jalisco,Tlaquepaque,13177.0,46-60,0
POL-006296,Aut-23-006296,Leticia,Sanchez,Ramos,SALR921104ZM7,04/11/1992,33,F,Divorciado,Contador,Autos,RC+LT,2023-10-27,2023-10-27,2024-10-27,0,Vigente,,Agente,Kia,2020.0,Camioneta,400000,8000.0,14000.0,16727.2,Semestral,AG072,Nuevo Leon,Escobedo,16793.0,31-45,0
POL-006297,GMM-19-006297,Roberto,Ramirez,Hernandez,RARH740217WT9,17/02/1974,52,F,Viudo,Comerciante,GMM,Basico,2019-04-03,2019-04-03,2020-04-03,0,Vigente,,Digital,,,,3000000,20000.0,77880.0,90340.8,Anual,AG039,Baja California,Ensenada,73420.0,46-60,1
POL-006298,GMM-22-006298,Sergio,Moreno,Garcia,MOSG710606EY7,06/06/1971,54,F,Casado,Jubilado,GMM,Basico,2022-09-14,2022-09-14,2023-09-14,4,Vigente,,Agente,,,,3000000,5000.0,79860.0,92637.6,Anual,AG053,CDMX,Coyoacan,,46-60,1
POL-006299,Aut-20-006299,Esperanza,Diaz,Ramos,DIER741221XZ2,21/12/1974,51,Masculino,Casado,Administrativo,Autos,Amplia,2020-06-08,2020-06-08,2021-06-08,2,Vigente,,Agente,BMW,2024.0,Lujo,150000,8000.0,5250.0,6272.7,Semestral,AG027,Baja California,Mexicali,25244.0,46-60,0
POL-006300,Acc-19-006300,Sandra,Chavez,Torres,CHST730110PM7,10/01/1973,53,M,Soltero,Consultor,Accidentes Personales,Familiar,2019-01-19,2019-01-19,2020-01-19,1,Vigente,,Digital,,,,200000,2000.0,2400.0,2784.0,Anual,AG033,Tamaulipas,Nuevo Laredo,33402.0,46-60,0
POL-006301,Acc-19-006301,Luz,Soto,Sanchez,SOLS810302EO5,02/03/1981,45,M,Union libre,Ama de casa,Accidentes Personales,Individual,2019-10-08,2019-10-08,2020-10-08,2,Vigente,,Agente,,,,300000,2000.0,3600.0,4176.0,Anual,AG055,Estado de Mexico,Tlalnepantla,34656.0,31-45,0
POL-006302,Aut-24-006302,Monica,Ramos,Ramos,RAMR690304CN8,04/03/1969,57,Masculino,Soltero,Arquitecto,Autos,RC+LT,2024-07-23,2024-07-23,2025-07-23,0,Vigente,,Agente,Kia,2018.0,SUV,150000,3000.0,5250.0,6577.2,Mensual,AG073,Yucatan,Merida,40891.0,46-60,0
POL-006303,GMM-22-006303,Miguel,Ortiz,Torres,ORMT890605IC3,05/06/1989,36,M,Casado,Ama de casa,GMM,Premium,2022-10-09,2022-10-09,2023-10-09,4,Vigente,,Agente,,,,1000000,10000.0,22000.0,25520.0,Anual,AG059,Queretaro,El Marques,85485.0,31-45,0
POL-006304,GMM-21-006304,Leticia,Mendoza,Romero,MELR840627IL6,27/06/1984,41,F,Union libre,,GMM,Basico,2021-05-13,2021-05-13,2022-05-13,1,Vigente,,Agente,,,,300000,20000.0,6699.0,7770.84,Anual,AG078,Chihuahua,Cuauhtemoc,46826.0,31-45,0
POL-006305,Aut-20-006305,Gabriela,Ortiz,Morales,ORGM930102EB9,02/01/1993,33,M,Union libre,Ingeniero,Autos,Amplia,2020-02-18,2020-02-18,2021-02-18,0,Vencida,,Broker,Honda,2019.0,SUV,400000,8000.0,14000.0,16240.0,Anual,AG025,Chihuahua,Parral,95527.0,31-45,0
POL-006306,Aut-20-006306,Miguel,Martinez,Romero,MAMR891130PA9,30/11/1989,36,F,Soltero,Comerciante,Autos,RC+LT,2020-05-02,2020-05-02,2021-05-02,1,Vigente,,Promotor,BMW,2016.0,Lujo,300000,8000.0,10500.0,12545.4,Semestral,AG063,Coahuila,Saltillo,95503.0,31-45,0
POL-006307,GMM-23-006307,Sandra,Flores,Vargas,FLSV900131EL7,31/01/1990,36,F,Union libre,Administrativo,GMM,Premium,2023-04-08,2023-04-08,2024-04-08,0,Vigente,,Banca Seguros,,,,200000,10000.0,4400.0,5104.0,Anual,AG056,CDMX,Iztapalapa,89685.0,31-45,0
POL-006308,Aut-21-006308,Jose,Diaz,Ramirez,DIJR800328NH4,28/03/1980,46,F,Casado,Consultor,Autos,RC+LT,2021-06-07,2021-06-07,2022-06-07,0,Vigente,,Broker,Nissan,2025.0,Sedan,150000,8000.0,5250.0,6090.0,Anual,AG022,Puebla,Atlixco,25063.0,46-60,0
POL-006309,Aut-24-006309,Pablo,Soto,Gonzalez,SOPG630713NY5,13/07/1963,62,F,Soltero,Gerente,Autos,Amplia,2024-01-27,2024-01-27,2025-01-27,2,Vigente,,Agente,Ford,2018.0,Lujo,300000,5000.0,10500.0,13154.4,Mensual,AG039,Queretaro,Corregidora,42817.0,61+,0
POL-006310,Aut-22-006310,Leticia,Perez,Sanchez,PELS790417FY8,17/04/1979,47,Masculino,Divorciado,Abogado,Autos,Amplia Plus,2022-03-28,2022-03-28,2023-03-28,4,Vigente,,Banca Seguros,Hyundai,2019.0,SUV,600000,8000.0,21000.0,26308.8,Mensual,AG027,Chihuahua,Parral,79656.0,46-60,0
POL-006311,Aut-19-006311,Carlos,Ruiz,Perez,RUCP690208IV9,08/02/1969,57,Femenino,Soltero,,Autos,RC+LT,2019-09-17,2019-09-17,2020-09-17,2,Vigente,,Agente,Volkswagen,2024.0,Camioneta,200000,5000.0,7000.0,8526.0,Trimestral,AG053,Guanajuato,Guanajuato,99746.0,46-60,0
POL-006312,Aut-21-006312,Norma,Cruz,Martinez,CRNM630730CU9,30/07/1963,62,M,Soltero,Analista,Autos,RC+LT,2021-04-29,2021-04-29,2022-04-29,3,Vigente,,Agente,Toyota,2020.0,Lujo,400000,3000.0,14000.0,16240.0,Anual,AG028,Chihuahua,Cuauhtemoc,58722.0,61+,0
POL-006313,GMM-19-006313,Fernanda,Rivera,Lopez,RIFL720420MI4,20/04/1972,54,M,Casado,Comerciante,GMM,Premium,2019-05-22,2019-05-22,2020-05-22,0,Vigente,,Agente,,,,2000000,15000.0,53240.0,64846.32,Trimestral,AG050,Yucatan,Tizimin,62260.0,46-60,1
POL-006314,Aut-22-006314,Jose,Sanchez,Mendoza,SAJM861218WV7,18/12/1986,39,M,Casado,Comerciante,Autos,Amplia,2022-02-05,2022-02-05,2023-02-05,1,Vigente,,Agente,Chevrolet,2025.0,Deportivo,600000,3000.0,21000.0,26308.8,Mensual,AG067,Michoacan,Apatzingan,40400.0,31-45,0
POL-006315,GMM-21-006315,Enrique,Soto,Sanchez,SOES880128QB6,28/01/1988,38,F,Casado,,GMM,Elite,2021-07-29,2021-07-29,2022-07-29,0,Vigente,,Broker,,,,1000000,5000.0,22000.0,26796.0,Trimestral,AG063,Jalisco,Tlaquepaque,57174.0,31-45,0
POL-006316,GMM-21-006316,Valeria,Ramos,Gonzalez,RAVG640508CE8,08/05/1964,61,Femenino,Viudo,Ingeniero,GMM,Plus,2021-04-07,2021-04-07,2022-04-07,1,Vigente,,Agente,,,,2000000,5000.0,57860.0,67117.6,Anual,AG057,Michoacan,Lazaro Cardenas,15393.0,61+,1
POL-006317,Aut-24-006317,Esperanza,Rios,Diaz,RIED011014LE0,14/10/2001,24,M,Viudo,Administrativo,Autos,RC+LT,2024-05-07,2024-05-07,2025-05-07,2,Vigente,,Banca Seguros,Chevrolet,2015.0,Camioneta,150000,5000.0,5250.0,6394.5,Trimestral,AG025,Coahuila,Saltillo,80249.0,18-30,0
POL-006318,Aut-22-006318,Sandra,Medina,Reyes,MESR750506PO6,06/05/1975,50,M,Union libre,Ama de casa,Autos,Amplia Plus,2022-04-12,2022-04-12,2023-04-12,0,Vigente,,Agente,Honda,2025.0,SUV,150000,8000.0,5250.0,6272.7,Semestral,AG064,Coahuila,Torreon,42579.0,46-60,0
POL-006319,Aut-21-006319,Luis,Gutierrez,Silva,GULS780325OV4,25/03/1978,48,F,Soltero,Jubilado,Autos,Amplia,2021-10-17,2021-10-17,2022-10-17,0,Vigente,,Agente,Volkswagen,2022.0,Deportivo,300000,3000.0,10500.0,12180.0,Anual,AG004,Guanajuato,Salamanca,54629.0,46-60,0
POL-006320,GMM-20-006320,Diego,Medina,Rivera,MEDR830422AY6,22/04/1983,43,Femenino,Union libre,Jubilado,GMM,Basico,2020-06-09,2020-06-09,2021-06-09,2,Vigente,,Agente,,,,200000,10000.0,4598.0,5760.37,Mensual,AG066,Puebla,Cholula,17571.0,31-45,0
POL-006321,GMM-23-006321,Antonio,Romero,Diaz,ROAD771225TD1,25/12/1977,48,Femenino,Divorciado,Empleado,GMM,Elite,2023-06-30,2023-06-30,2024-06-30,1,Vigente,,Agente,,,,800000,5000.0,19712.0,24695.19,Mensual,AG039,Chihuahua,Cuauhtemoc,17682.0,46-60,0
POL-006322,GMM-21-006322,Victor,Ramirez,Diaz,RAVD961210KU7,10/12/1996,29,F,Union libre,Independiente,GMM,Elite,2021-06-07,2021-06-07,2022-06-07,1,Vigente,,Broker,,,,800000,15000.0,17600.0,20416.0,Anual,AG043,Coahuila,Saltillo,54790.0,18-30,0
POL-006323,GMM-21-006323,Diego,Ruiz,Castillo,RUDC630827VP4,27/08/1963,62,M,Viudo,Independiente,GMM,Plus,2021-03-18,2021-03-18,2022-03-18,3,Vigente,,Agente,,,,1000000,5000.0,29260.0,33941.6,Anual,AG039,Sonora,Ciudad Obregon,94137.0,61+,1
POL-006324,Aut-19-006324,Ricardo,Flores,Sanchez,FLRS011018HF8,18/10/2001,24,M,Divorciado,Consultor,Autos,RC+LT,2019-07-21,2019-07-21,2020-07-21,1,Vigente,,Digital,Ford,2023.0,Deportivo,800000,8000.0,28000.0,33454.4,Semestral,AG030,Sonora,Navojoa,83898.0,18-30,0
POL-006325,Aut-21-006325,Pedro,Castillo,Reyes,CAPR781105SG8,05/11/1978,47,Femenino,Soltero,Comerciante,Autos,RC+LT,2021-12-08,2021-12-08,2022-12-08,0,Vigente,,Broker,Nissan,2023.0,SUV,150000,5000.0,5250.0,6577.2,Mensual,AG054,Michoacan,Zamora,32101.0,46-60,0
POL-006326,GMM-19-006326,Luis,Rodriguez,Morales,ROLM740207FU4,07/02/1974,52,M,Soltero,Abogado,GMM,Plus,2019-04-04,2019-04-04,2020-04-04,3,Vigente,,Agente,,,,3000000,10000.0,77880.0,90340.8,Anual,AG029,Yucatan,Tizimin,63325.0,46-60,1
POL-006327,Aut-19-006327,Carmen,Castillo,Morales,CACM830714KY6,14/07/1983,42,F,Casado,Director,Autos,Amplia,2019-10-17,2019-10-17,2020-10-17,0,Vigente,,Directo,Kia,2023.0,Deportivo,600000,8000.0,21000.0,24360.0,Anual,AG006,Coahuila,Monclova,49622.0,31-45,0
POL-006328,GMM-20-006328,Adriana,Sanchez,Vargas,SAAV620207GC5,07/02/1962,64,F,Viudo,Arquitecto,GMM,Premium,2020-11-24,2020-11-24,2021-11-24,1,Vigente,,Directo,,,,200000,20000.0,5984.0,6941.44,Anual,AG076,Chihuahua,Delicias,61616.0,61+,0
POL-006329,Aut-20-006329,Manuel,Dominguez,Castillo,DOMC820521YT5,21/05/1982,43,F,Divorciado,,Autos,Amplia,2020-07-11,2020-07-11,2021-07-11,3,Vigente,,Directo,Mazda,2024.0,Deportivo,800000,3000.0,28000.0,35078.4,Mensual,AG077,Coahuila,Saltillo,52977.0,31-45,0
POL-006330,GMM-21-006330,Miguel,Mendoza,Lopez,MEML940730RE9,30/07/1994,31,F,Casado,Analista,GMM,Basico,2021-09-23,2021-09-23,2022-09-23,0,Vigente,,Broker,,,,300000,10000.0,6600.0,8268.48,Mensual,AG010,Nuevo Leon,Apodaca,43873.0,31-45,0
POL-006331,GMM-24-006331,Carmen,Ramirez,Cruz,RACC851026LO8,26/10/1985,40,F,Soltero,Estudiante,GMM,Elite,2024-12-27,2024-12-27,2025-12-27,0,Vigente,,Agente,,,,3000000,15000.0,66000.0,82684.8,Mensual,AG054,Veracruz,Veracruz,84821.0,31-45,1
POL-006332,GMM-20-006332,Ana,Rios,Martinez,RIAM940427AP9,27/04/1994,32,M,Union libre,Gerente,GMM,Plus,2020-11-24,2020-11-24,2021-11-24,1,Vigente,,Digital,,,,2000000,5000.0,44000.0,52571.2,Semestral,AG073,Nuevo Leon,Apodaca,,31-45,1
POL-006333,Aut-24-006333,Alejandro,Reyes,Torres,REAT870429JJ2,29/04/1987,39,M,Viudo,Analista,Autos,Amplia,2024-09-15,2024-09-15,2025-09-15,1,Suspendida,,Promotor,Volkswagen,2016.0,Camioneta,400000,3000.0,14000.0,16727.2,Semestral,AG074,Queretaro,El Marques,29906.0,31-45,0
POL-006334,Aut-19-006334,Sofia,Rios,Silva,RISS040807LE8,07/08/2004,21,M,Soltero,Ingeniero,Autos,Amplia,2019-10-21,2019-10-21,2020-10-21,1,Vigente,,Agente,Ford,2021.0,Lujo,800000,8000.0,28000.0,33454.4,Semestral,AG054,Tamaulipas,Matamoros,10517.0,18-30,0
POL-006335,Aut-22-006335,Monica,Ortiz,Vega,ORMV900804HY1,04/08/1990,35,Masculino,Soltero,,Autos,Amplia,2022-07-07,2022-07-07,2023-07-07,1,Vigente,,Banca Seguros,Toyota,2015.0,Camioneta,200000,5000.0,7000.0,8120.0,Anual,AG043,Puebla,Izucar,84855.0,31-45,0
POL-006336,GMM-21-006336,Diana,Dominguez,Vargas,DODV910916GM4,16/09/1991,34,F,Divorciado,Director,GMM,Premium,2021-10-26,2021-10-26,2022-10-26,2,Vigente,,Broker,,,,500000,8000.0,11000.0,13398.0,Trimestral,AG020,Puebla,Izucar,29261.0,31-45,0
POL-006337,Aut-24-006337,Victor,Torres,Martinez,TOVM900719WQ2,19/07/1990,35,F,Viudo,Ingeniero,Autos,Amplia Plus,2024-07-15,2024-07-15,2025-07-15,1,Vigente,,Banca Seguros,Hyundai,2017.0,Hatchback,800000,5000.0,28000.0,33454.4,Semestral,AG079,Puebla,Cholula,24527.0,31-45,0
POL-006338,Aut-20-006338,Manuel,Morales,Vargas,MOMV801207PP5,07/12/1980,45,F,Union libre,Medico,Autos,Amplia Plus,2020-06-04,2020-06-04,2021-06-04,4,Vencida,,Broker,Kia,2022.0,Sedan,200000,3000.0,7000.0,8769.6,Mensual,AG054,Michoacan,Uruapan,96711.0,31-45,0
POL-006339,GMM-23-006339,Arturo,Nunez,Silva,NUAS790814JN7,14/08/1979,46,F,Soltero,Ejecutivo,GMM,Plus,2023-06-07,2023-06-07,2024-06-07,1,Vigente,,Agente,,,,300000,10000.0,7194.0,9012.64,Mensual,AG002,Veracruz,Veracruz,94348.0,46-60,0
POL-006340,Aut-23-006340,Hector,Cruz,Mendoza,CRHM850807NM4,07/08/1985,40,Masculino,Union libre,Estudiante,Autos,RC+LT,2023-10-19,2023-10-19,2024-10-19,0,Vigente,,Agente,Volkswagen,2023.0,Lujo,300000,3000.0,10500.0,12180.0,Anual,AG055,Puebla,Atlixco,61614.0,31-45,0
POL-006341,Aut-19-006341,Sergio,Garcia,Silva,GASS600305TC1,05/03/1960,66,Femenino,Divorciado,Medico,Autos,Amplia Plus,2019-06-10,2019-06-10,2020-06-10,2,Vigente,,Agente,Chevrolet,2018.0,Deportivo,300000,5000.0,10500.0,13154.4,Mensual,AG072,CDMX,Iztapalapa,96338.0,61+,0
POL-006342,GMM-19-006342,Norma,Mendoza,Reyes,MENR040617BJ4,17/06/2004,21,M,Viudo,Ama de casa,GMM,Basico,2019-07-05,2019-07-05,2020-07-05,3,Vigente,,Directo,,,,200000,20000.0,4400.0,5104.0,Anual,AG001,Estado de Mexico,Ecatepec,34456.0,18-30,0
POL-006343,Aut-22-006343,Arturo,Torres,Castillo,TOAC650805UD9,05/08/1965,60,M,Viudo,Independiente,Autos,RC+LT,2022-08-20,2022-08-20,2023-08-20,3,Vigente,,Banca Seguros,BMW,2015.0,Deportivo,150000,5000.0,5250.0,6272.7,Semestral,AG046,Jalisco,Tonala,60512.0,46-60,0
POL-006344,GMM-22-006344,Alejandro,Medina,Ramos,MEAR830611MH7,11/06/1983,42,F,Viudo,,GMM,Plus,2022-08-30,2022-08-30,2023-08-30,1,Vigente,,Agente,,,,500000,10000.0,11330.0,13142.8,Anual,AG077,Coahuila,Acuna,81920.0,31-45,0
POL-006345,Vid-22-006345,Oscar,Ramos,Torres,RAOT000314UY1,14/03/2000,26,M,Divorciado,Medico,Vida,Permanente,2022-07-25,2022-07-25,2023-07-25,1,Vigente,,Agente,,,,2000000,,36000.0,41760.0,Anual,AG001,Veracruz,Poza Rica,90657.0,18-30,1
POL-006346,Acc-24-006346,Victor,Rodriguez,Flores,ROVF860307NC8,07/03/1986,40,Femenino,Viudo,Maestro,Accidentes Personales,Individual,2024-10-10,2024-10-10,2025-10-10,4,Vigente,,Broker,,,,200000,1000.0,2400.0,2784.0,Anual,AG035,Coahuila,Monclova,,31-45,0
POL-006347,Aut-22-006347,Roberto,Ramirez,Reyes,RARR030617VY7,17/06/2003,22,M,Soltero,Comerciante,Autos,RC+LT,2022-02-04,2022-02-04,2023-02-04,2,Vigente,,Agente,Chevrolet,2019.0,Lujo,150000,5000.0,5250.0,6090.0,Anual,AG067,Chihuahua,Delicias,98472.0,18-30,0
POL-006348,GMM-20-006348,Silvia,Flores,Reyes,FLSR661108NV8,08/11/1966,59,F,Casado,Arquitecto,GMM,Elite,2020-10-16,2020-10-16,2021-10-16,1,Vigente,,Agente,,,,3000000,10000.0,84810.0,106249.97,Mensual,AG052,Chihuahua,Delicias,94973.0,46-60,1
POL-006349,Aut-22-006349,Rosa,Medina,Perez,MERP891120HL5,20/11/1989,36,F,Viudo,Gerente,Autos,Amplia Plus,2022-11-21,2022-11-21,2023-11-21,1,Vigente,,Directo,BMW,2016.0,Lujo,400000,5000.0,14000.0,16240.0,Anual,AG019,Nuevo Leon,San Nicolas,35133.0,31-45,0
POL-006350,Aut-21-006350,Leticia,Romero,Martinez,ROLM860402RC0,02/04/1986,40,F,Casado,Independiente,Autos,RC+LT,2021-12-25,2021-12-25,2022-12-25,1,Vigente,,Digital,Hyundai,2024.0,Lujo,600000,3000.0,21000.0,25090.8,Semestral,AG037,Yucatan,Progreso,29152.0,31-45,0
POL-006351,Vid-24-006351,Sandra,Romero,Cruz,ROSC740310FU3,10/03/1974,52,Masculino,Divorciado,,Vida,Permanente,2024-12-21,2024-12-21,2025-12-21,2,Vigente,,Agente,,,,3000000,,72360.0,83937.6,Anual,AG069,Jalisco,Tonala,78388.0,46-60,1
POL-006352,Aut-22-006352,Norma,Medina,Romero,MENR961021NB7,21/10/1996,29,M,Casado,Empresario,Autos,Amplia,2022-12-30,2022-12-30,2023-12-30,1,Vigente,,Agente,Mazda,2025.0,Lujo,200000,3000.0,7000.0,8120.0,Anual,AG010,Baja California,Rosarito,95380.0,18-30,0
POL-006353,Acc-20-006353,Miguel,Hernandez,Vargas,HEMV660224UH7,24/02/1966,60,M,Union libre,Analista,Accidentes Personales,Familiar,2020-11-26,2020-11-26,2021-11-26,1,Vigente,,Broker,,,,300000,1000.0,3600.0,4176.0,Anual,AG072,Queretaro,El Marques,90032.0,46-60,0
POL-006354,Vid-19-006354,Diana,Soto,Rivera,SODR880225XM7,25/02/1988,38,F,Viudo,Administrativo,Vida,Permanente,2019-09-15,2019-09-15,2020-09-15,1,Vigente,,Agente,,,,1000000,,19080.0,23239.44,Trimestral,AG053,Estado de Mexico,Toluca,88165.0,31-45,0
POL-006355,Acc-21-006355,Raul,Moreno,Gonzalez,MORG851201NY8,01/12/1985,40,Masculino,Divorciado,Comerciante,Accidentes Personales,Familiar,2021-01-06,2021-01-06,2022-01-06,1,Cancelada,Cambio de producto,Broker,,,,300000,1000.0,3600.0,4510.08,Mensual,AG072,Estado de Mexico,Metepec,28036.0,31-45,0
POL-006356,Aut-19-006356,Manuel,Ortiz,Hernandez,ORMH640515JF8,15/05/1964,61,Masculino,Soltero,Consultor,Autos,Amplia Plus,2019-05-29,2019-05-29,2020-05-29,2,Vigente,,Agente,Honda,2015.0,Lujo,600000,3000.0,21000.0,25090.8,Semestral,AG076,Tamaulipas,Victoria,55498.0,61+,0
