id_beneficiario,id_poliza,orden,nombre,apellido_paterno,apellido_materno,parentesco,fecha_nacimiento,porcentaje,rfc,telefono,email,activo,fecha_registro,id_sistema_ben
BEN-0056273,POL-001748,2,Fernanda,Dominguez,Ramos,Padre,2001-07-07,25,FSXB902271,5540746444,,True,2024-12-11,BEN-SYS-5547132
BEN-0056274,POL-046291,1,Luz,Chavez,Gonzalez,Conyuge,1983-09-27,50,PVUP881016,,gabriela.silva@hotmail.com,True,2020-12-12,BEN-SYS-1396397
BEN-0056275,POL-044084,2,Francisco,Moreno,Martinez,Conyuge,2005-06-04,50,JZOO948205,5528464791,,False,2023-09-14,BEN-SYS-7616057
BEN-0056276,POL-011884,1,Lorena,Vargas,Perez,Padre,2005-06-11,25,RGUQ672570,5528268940,irene.ortiz@gmail.com,True,2024-01-17,BEN-SYS-1290955
BEN-0056277,POL-010516,1,Laura,Molina,Ramirez,Hija,1989-08-26,25,UOJD840257,5581715050,,True,2023-12-26,BEN-SYS-5197763
BEN-0056278,POL-011342,1,Mario,Moreno,Silva,Hijo,1954-06-09,50,WAJI923588,5579872168,,True,2023-12-14,BEN-SYS-2163272
BEN-0056279,POL-003736,1,Lorena,Hernandez,Hernandez,Padre,1967-08-10,50,URZN736255,5571165091,,True,2024-09-05,BEN-SYS-3338958
BEN-0056280,POL-049818,1,Antonio,Soto,Rivera,Hija,1961-02-14,100,PUTL856846,5510204472,eduardo.perez@hotmail.com,True,2020-02-25,BEN-SYS-8072530
BEN-0056281,POL-041873,1,Carmen,Rios,Cruz,Conyuge,1972-10-29,25,ASWK943769,5594921968,sofia.soto@hotmail.com,False,2024-03-23,BEN-SYS-2831273
BEN-0056282,POL-026215,1,Luz,Rios,Perez,Padre,1955-03-28,33,QBQG640539,5515996502,rocio.diaz@gmail.com,True,2022-10-13,BEN-SYS-3997103
BEN-0056283,POL-049143,1,Carlos,Morales,Gonzalez,Conyuge,1970-02-26,25,VHCO773137,,claudia.rios@hotmail.com,False,2021-08-19,BEN-SYS-2030224
BEN-0056284,POL-039113,3,Leticia,Morales,Martinez,Otro,1972-09-18,50,YGAU840656,5519565910,martha.salazar@hotmail.com,True,2020-05-31,BEN-SYS-7862443
BEN-0056285,POL-031441,2,Mario,Jimenez,Vargas,Hija,2009-02-11,33,JPUT640345,5532296477,ana.torres@gmail.com,True,2023-12-18,BEN-SYS-3192601
BEN-0056286,POL-047957,1,Elena,Rivera,Diaz,Padre,1974-09-30,50,LYFH966908,5557228379,,True,2022-07-09,BEN-SYS-2634591
BEN-0056287,POL-005745,1,Beatriz,Castillo,Torres,Hija,1985-12-04,100,DRAL680290,5561733689,,True,2023-01-14,BEN-SYS-1437926
BEN-0056288,POL-037896,2,Adriana,Garcia,Castillo,Hijo,1990-03-26,100,MDGW774734,5510980502,,True,2023-10-29,BEN-SYS-1752143
BEN-0056289,POL-016525,1,Diego,Nunez,Morales,Hijo,1954-07-02,25,ABNC712457,,,False,2023-01-14,BEN-SYS-6073150
BEN-0056290,POL-020518,1,Victor,Garcia,Vargas,Hermana,1973-07-31,25,XKDN931726,,adriana.soto@hotmail.com,True,2023-11-08,BEN-SYS-1645129
BEN-0056291,POL-044198,2,Oscar,Garcia,Perez,Hijo,2003-05-28,33,CUOO817752,,,True,2023-05-20,BEN-SYS-3056874
BEN-0056292,POL-021813,1,Juan,Flores,Rivera,Padre,1970-07-07,50,XOFA785439,5557099500,,False,2024-01-25,BEN-SYS-2831257
BEN-0056293,POL-024704,1,Norma,Navarro,Silva,Hija,1952-03-26,50,KMIK719969,5593325060,,False,2024-12-06,BEN-SYS-1507345
BEN-0056294,POL-027950,1,Victor,Navarro,Martinez,Conyuge,2001-09-19,33,ETYT845415,,,True,2020-06-20,BEN-SYS-4312293
BEN-0056295,POL-039000,1,Antonio,Vargas,Flores,Madre,1962-05-30,25,YKOJ641024,,,True,2022-09-24,BEN-SYS-2077639
BEN-0056296,POL-003974,2,Leticia,Hernandez,Gutierrez,Conyuge,1979-08-14,50,ICHV671907,5520907900,sofia.rivera@gmail.com,True,2022-11-29,BEN-SYS-9782034
BEN-0056297,POL-036101,2,Laura,Rivera,Cruz,Conyuge,1952-08-18,33,EVVM898808,5550616466,,False,2021-05-12,BEN-SYS-3781671
BEN-0056298,POL-015525,2,Luz,Sanchez,Rivera,Hija,1959-01-18,50,LMLH637877,5588643405,enrique.vargas@gmail.com,True,2020-01-14,BEN-SYS-3345207
BEN-0056299,POL-036540,2,Maria,Gutierrez,Romero,Hermano,1968-09-07,100,KJSU610548,,fernando.perez@hotmail.com,False,2020-06-30,BEN-SYS-3594218
BEN-0056300,POL-008650,2,Adriana,Nunez,Silva,Hijo,1988-10-15,50,OBKE967080,,,True,2024-10-29,BEN-SYS-2068210
BEN-0056301,POL-021994,2,Pablo,Soto,Vega,Conyuge,1956-04-24,25,GECY641119,5563081203,roberto.soto@gmail.com,True,2019-08-26,BEN-SYS-6113386
BEN-0056302,POL-027905,2,Victor,Reyes,Perez,Conyuge,1955-10-19,25,MKOI777322,5517080974,,True,2022-11-10,BEN-SYS-7758611
BEN-0056303,POL-019689,1,Andres,Rivera,Diaz,Hijo,2001-12-10,25,HQCZ763063,5588849736,diego.romero@hotmail.com,True,2024-03-04,BEN-SYS-7420033
BEN-0056304,POL-022091,1,Gabriela,Rivera,Gonzalez,Madre,1998-11-02,33,UJPJ719265,,jose.cruz@gmail.com,True,2020-01-31,BEN-SYS-4388066
BEN-0056305,POL-000119,3,Francisco,Nunez,Romero,Conyuge,1951-02-27,50,AEPG889558,5564621693,,True,2022-06-24,BEN-SYS-6230623
BEN-0056306,POL-029665,2,Diana,Torres,Garcia,Conyuge,2001-12-11,33,PCUI643293,5568071799,,True,2021-10-10,BEN-SYS-7516659
BEN-0056307,POL-021764,1,Pablo,Lopez,Cruz,Conyuge,1997-02-21,100,PLTG755175,5570558572,,True,2020-07-16,BEN-SYS-1734597
BEN-0056308,POL-012352,2,Victor,Moreno,Vega,Hijo,1967-02-06,25,DFWV768373,5546548652,leticia.aguilar@gmail.com,True,2019-06-12,BEN-SYS-2529490
BEN-0056309,POL-043067,3,Enrique,Ortiz,Gutierrez,Conyuge,1971-10-03,50,ESRP687406,,diana.mendoza@hotmail.com,True,2023-10-09,BEN-SYS-4299432
BEN-0056310,POL-043075,1,Lorena,Navarro,Gonzalez,Hijo,2007-09-22,25,KMYY719300,5526563242,elena.perez@gmail.com,True,2019-01-26,BEN-SYS-6698522
BEN-0056311,POL-015735,1,Fernanda,Rivera,Lopez,Madre,1979-05-03,50,XVUZ892636,,mario.soto@gmail.com,True,2021-11-28,BEN-SYS-8888855
BEN-0056312,POL-011158,1,Patricia,Ramirez,Hernandez,Hija,1986-10-10,33,KSQG738594,,,True,2019-03-11,BEN-SYS-7127509
BEN-0056313,POL-028117,2,Adriana,Rios,Vega,Hija,1955-03-29,50,WQLO708838,5568965153,francisco.rivera@gmail.com,True,2020-04-29,BEN-SYS-3042600
BEN-0056314,POL-041789,2,Daniel,Gutierrez,Garcia,Madre,1970-03-08,100,MICQ959900,,,True,2023-04-28,BEN-SYS-3137680
BEN-0056315,POL-025841,2,Gabriela,Hernandez,Mendoza,Hija,1951-01-03,33,BTAW689173,,diana.romero@gmail.com,True,2022-06-18,BEN-SYS-5077479
BEN-0056316,POL-039881,1,Eduardo,Dominguez,Cruz,Hermana,1985-11-19,25,FFRP685899,5534835900,,True,2020-11-04,BEN-SYS-8260809
BEN-0056317,POL-016323,1,Laura,Perez,Sanchez,Hija,1991-11-23,50,GYQR815573,5574578037,luis.ortiz@hotmail.com,False,2023-11-11,BEN-SYS-4199718
BEN-0056318,POL-010987,2,Eduardo,Molina,Reyes,Hija,1980-01-02,50,UAUS951382,5524956493,,True,2024-06-19,BEN-SYS-5879711
BEN-0056319,POL-034855,1,Daniel,Flores,Mendoza,Madre,2000-09-24,25,SHXX935246,5517499528,,True,2021-01-10,BEN-SYS-1882842
BEN-0056320,POL-038889,2,Lorena,Ramos,Lopez,Conyuge,1993-06-30,33,XQQA758750,5550712045,leticia.sanchez@gmail.com,False,2022-08-24,BEN-SYS-2729011
BEN-0056321,POL-010417,1,Rocio,Castillo,Diaz,Hija,1950-01-29,100,CHLR629744,5576990992,jorge.rios@hotmail.com,True,2020-07-01,BEN-SYS-7913109
BEN-0056322,POL-030411,2,Gloria,Chavez,Gutierrez,Conyuge,1964-03-08,25,AQRC924455,5553369841,,False,2019-10-11,BEN-SYS-8456986
BEN-0056323,POL-018294,2,Jorge,Lopez,Sanchez,Hijo,1973-02-23,100,SPSE975538,5551350317,,True,2020-03-01,BEN-SYS-5971824
BEN-0056324,POL-021448,2,Pedro,Vega,Cruz,Madre,1988-04-03,25,OESH787861,,norma.gutierrez@gmail.com,True,2022-07-23,BEN-SYS-7759558
BEN-0056325,POL-007868,1,Esperanza,Salazar,Martinez,Hermana,1997-10-10,100,MBUI951708,5526547597,leticia.ramos@hotmail.com,False,2023-07-25,BEN-SYS-2074295
BEN-0056326,POL-026516,1,Pablo,Medina,Silva,Conyuge,1975-03-01,33,XSIZ835240,5550602097,silvia.martinez@gmail.com,False,2022-11-11,BEN-SYS-4407478
BEN-0056327,POL-030909,1,Gabriela,Medina,Ramirez,Hija,1991-11-20,50,RBLF978891,5525288619,pedro.vargas@hotmail.com,False,2024-12-06,BEN-SYS-1762343
BEN-0056328,POL-029038,1,Raul,Reyes,Romero,Conyuge,2002-05-24,50,ZLZN674801,5584321733,carmen.ortiz@hotmail.com,True,2022-04-06,BEN-SYS-7872936
BEN-0056329,POL-002897,1,Oscar,Jimenez,Ramos,Hijo,1979-04-29,50,YBRA652914,5563398821,fernanda.torres@hotmail.com,False,2021-04-14,BEN-SYS-2699611
BEN-0056330,POL-004133,2,Gabriela,Medina,Rivera,Hijo,1974-11-03,25,NIHU641161,5539135473,beatriz.lopez@hotmail.com,True,2023-06-06,BEN-SYS-9291749
BEN-0056331,POL-043674,1,Laura,Garcia,Reyes,Conyuge,2000-12-16,100,EZXA614427,,,True,2020-02-05,BEN-SYS-1787794
BEN-0056332,POL-048768,2,Irene,Aguilar,Sanchez,Conyuge,1981-06-12,50,LKRY952322,5551651575,hector.moreno@gmail.com,True,2019-04-28,BEN-SYS-1099778
BEN-0056333,POL-035608,1,Diego,Perez,Rivera,Conyuge,1988-12-20,25,BJMP849216,5556027855,,True,2019-07-09,BEN-SYS-6239264
BEN-0056334,POL-019255,3,Roberto,Romero,Martinez,Hija,1993-02-02,33,MZOP983049,,luis.navarro@gmail.com,True,2024-02-15,BEN-SYS-5440540
BEN-0056335,POL-047497,2,Norma,Garcia,Sanchez,Hija,1970-08-12,50,WWFV603610,5549225292,,True,2020-01-10,BEN-SYS-1922367
BEN-0056336,POL-043051,3,Beatriz,Moreno,Morales,Conyuge,1973-01-28,50,IBCU811200,5529254267,,True,2024-10-03,BEN-SYS-7737717
BEN-0056337,POL-006507,1,Luis,Martinez,Lopez,Hija,1978-07-03,50,ULZQ963763,5580130729,hector.jimenez@hotmail.com,False,2023-06-12,BEN-SYS-3804786
BEN-0056338,POL-015892,3,Valeria,Ruiz,Vega,Conyuge,1974-12-23,50,ORHC605459,5539523503,laura.romero@hotmail.com,False,2019-05-26,BEN-SYS-5982521
BEN-0056339,POL-028044,1,Rosa,Molina,Romero,Conyuge,1977-10-25,33,JQGA925955,,sandra.cruz@gmail.com,True,2022-11-04,BEN-SYS-8532849
BEN-0056340,POL-021945,1,Sofia,Chavez,Reyes,Padre,1995-04-18,33,VJGO924080,5522591836,,True,2022-05-27,BEN-SYS-2617497
BEN-0056341,POL-026855,2,Ricardo,Medina,Hernandez,Hermano,1992-05-23,33,FXLA648883,5578044994,victor.rios@hotmail.com,True,2019-05-07,BEN-SYS-3896626
BEN-0056342,POL-028833,1,Sofia,Rivera,Vega,Hija,1978-09-24,100,EMNE898905,5561221622,gabriela.castillo@gmail.com,True,2019-09-21,BEN-SYS-4867151
BEN-0056343,POL-002052,1,Leticia,Romero,Martinez,Conyuge,1955-05-01,100,IZZR696394,5558419509,victor.aguilar@gmail.com,True,2019-10-11,BEN-SYS-1821725
BEN-0056344,POL-008017,2,Luz,Reyes,Lopez,Madre,1962-11-20,50,YPEK816396,,sergio.martinez@hotmail.com,True,2022-07-27,BEN-SYS-8686492
BEN-0056345,POL-017218,2,Esperanza,Rivera,Martinez,Hijo,1989-07-12,33,WJKI656358,5554317522,hector.lopez@hotmail.com,True,2022-12-29,BEN-SYS-9172946
BEN-0056346,POL-016107,2,Rocio,Torres,Vega,Hijo,1950-07-25,50,QQSU866158,5520981685,,True,2020-10-01,BEN-SYS-6988213
BEN-0056347,POL-042039,1,Rosa,Perez,Gonzalez,Hijo,1974-05-29,50,AERO785144,5513572113,,False,2023-08-01,BEN-SYS-6860380
BEN-0056348,POL-003495,1,Arturo,Rios,Vargas,Padre,1978-11-14,50,VNXZ862494,,alejandro.rios@hotmail.com,False,2024-07-12,BEN-SYS-5880380
BEN-0056349,POL-027753,1,Norma,Flores,Reyes,Hermana,1952-01-06,33,YGUS692255,5561528550,,True,2022-08-30,BEN-SYS-1873627
BEN-0056350,POL-017350,1,Monica,Cruz,Sanchez,Hijo,1988-03-11,100,PQJP922442,5562079567,,True,2022-09-02,BEN-SYS-6024791
BEN-0056351,POL-045537,2,Gloria,Garcia,Mendoza,Hijo,1998-05-05,33,FJGZ910710,5569249577,,True,2022-11-18,BEN-SYS-6870907
BEN-0056352,POL-013239,1,Juan,Torres,Torres,Hija,1971-03-06,100,NMGZ777060,5537523703,elena.rios@gmail.com,True,2020-03-29,BEN-SYS-2375463
BEN-0056353,POL-021015,2,Diana,Dominguez,Gonzalez,Conyuge,1982-12-28,50,CXRH641212,5542489163,gabriela.dominguez@gmail.com,True,2021-08-05,BEN-SYS-5756617
BEN-0056354,POL-006607,2,Claudia,Moreno,Vega,Hijo,1986-06-10,50,AWUE692303,,,True,2019-07-05,BEN-SYS-8808606
BEN-0056355,POL-025136,1,Victor,Silva,Ramirez,Hijo,1977-10-12,100,JLUS856601,5567892415,,False,2019-06-28,BEN-SYS-2828861
BEN-0056356,POL-041785,1,Carlos,Flores,Gutierrez,Hermano,1961-01-19,25,OBVM723218,5534552358,esperanza.hernandez@gmail.com,True,2023-10-31,BEN-SYS-6492870
BEN-0056357,POL-036927,2,Valeria,Gomez,Lopez,Hijo,1992-09-22,25,EHYD786028,5536776512,francisco.perez@gmail.com,False,2020-08-09,BEN-SYS-4134576
BEN-0056358,POL-019528,1,Sandra,Rodriguez,Perez,Hermano,1962-03-21,33,VGRC857873,,,True,2022-11-24,BEN-SYS-1024389
BEN-0056359,POL-002742,3,Daniel,Vega,Ramirez,Conyuge,2006-04-23,100,MNOP864080,5530687710,alejandro.silva@hotmail.com,True,2020-08-04,BEN-SYS-4672504
BEN-0056360,POL-036287,3,Valeria,Rios,Hernandez,Hijo,1978-10-28,50,CGHK931957,,raul.vega@hotmail.com,True,2020-06-10,BEN-SYS-3322238
BEN-0056361,POL-042638,1,Gabriela,Molina,Hernandez,Conyuge,1985-01-05,100,GBGB786534,5587916068,,False,2019-11-17,BEN-SYS-7420030
BEN-0056362,POL-036827,1,Manuel,Castillo,Lopez,Hija,1950-02-21,50,EMWO656533,5538819279,,True,2020-02-16,BEN-SYS-8210209
BEN-0056363,POL-011139,1,Mario,Jimenez,Mendoza,Hijo,1953-01-12,25,DKPA855666,5591650800,martha.reyes@gmail.com,True,2020-07-02,BEN-SYS-5882750
BEN-0056364,POL-010896,1,Juan,Vargas,Mendoza,Conyuge,1975-11-08,50,GTVT790026,5525012004,,True,2021-03-24,BEN-SYS-1165152
BEN-0056365,POL-019876,1,Eduardo,Romero,Morales,Hija,1999-09-24,50,HPZY748525,,,True,2019-01-17,BEN-SYS-4875936
BEN-0056366,POL-027372,1,Raul,Soto,Flores,Hijo,1999-04-08,50,QFUR965852,5522293863,,True,2024-09-21,BEN-SYS-2675561
BEN-0056367,POL-026469,2,Sandra,Navarro,Vargas,Hijo,1995-09-19,50,OSAD676479,5535009865,monica.chavez@hotmail.com,True,2022-04-13,BEN-SYS-8781886
BEN-0056368,POL-032200,1,Lorena,Lopez,Gutierrez,Conyuge,1951-12-13,100,KQLY689721,5564284172,,True,2023-03-21,BEN-SYS-9780429
BEN-0056369,POL-048410,1,Carlos,Medina,Ramirez,Hijo,2004-02-15,100,GWEB841449,,carlos.nunez@hotmail.com,False,2023-02-02,BEN-SYS-1101740
BEN-0056370,POL-036089,2,Pedro,Ramos,Lopez,Padre,1998-03-21,50,OGBQ613803,,silvia.soto@gmail.com,True,2021-01-20,BEN-SYS-9237298
BEN-0056371,POL-037638,1,Silvia,Dominguez,Morales,Conyuge,1958-06-19,50,ONDA733290,,francisco.aguilar@gmail.com,True,2024-11-02,BEN-SYS-2116027
BEN-0056372,POL-014417,1,Elena,Lopez,Hernandez,Conyuge,1972-03-29,25,BBSD649213,5572785924,,True,2020-04-21,BEN-SYS-6569518
BEN-0056373,POL-033776,1,Pablo,Jimenez,Morales,Madre,2008-12-28,33,PTKX900526,5575709172,carmen.romero@hotmail.com,True,2020-05-18,BEN-SYS-6629953
BEN-0056374,POL-038420,1,Pedro,Ortiz,Flores,Hijo,1996-11-03,25,LNWD880963,5592232650,esperanza.reyes@hotmail.com,True,2024-03-25,BEN-SYS-6012932
BEN-0056375,POL-047543,1,Patricia,Navarro,Vargas,Padre,2008-09-25,33,AGVV963364,5594234363,fernanda.vega@gmail.com,True,2024-05-14,BEN-SYS-1818795
BEN-0056376,POL-038441,2,Alejandro,Morales,Morales,Conyuge,1959-12-23,25,YMQM619462,5577849420,,True,2019-08-24,BEN-SYS-7601588
BEN-0056377,POL-039615,2,Francisco,Sanchez,Romero,Hijo,2000-07-17,50,LQIF936019,,,True,2019-12-24,BEN-SYS-7386156
BEN-0056378,POL-024463,3,Francisco,Soto,Cruz,Conyuge,1995-12-01,50,YOMD939282,5569077378,,True,2021-10-09,BEN-SYS-2627911
BEN-0056379,POL-033620,2,Pedro,Ramos,Mendoza,Hijo,1963-03-25,50,WYPN898462,,silvia.mendoza@gmail.com,False,2021-06-09,BEN-SYS-4029217
BEN-0056380,POL-015692,1,Diana,Diaz,Diaz,Conyuge,1971-01-01,100,IGZY907259,5598043609,oscar.salazar@hotmail.com,False,2024-10-17,BEN-SYS-7662756
BEN-0056381,POL-028982,2,Andres,Ortiz,Hernandez,Otro,1982-04-06,100,HMNC617602,5599794299,jorge.rodriguez@gmail.com,False,2022-08-18,BEN-SYS-2030296
BEN-0056382,POL-011676,2,Francisco,Ruiz,Reyes,Hermano,2001-08-14,100,VUNA929949,5563756756,diana.diaz@hotmail.com,True,2021-11-11,BEN-SYS-5905841
BEN-0056383,POL-023534,1,Monica,Navarro,Reyes,Otro,2006-08-30,100,PKIV725701,,francisco.medina@hotmail.com,True,2024-06-03,BEN-SYS-4120144
BEN-0056384,POL-021414,1,Monica,Jimenez,Ramos,Hija,1985-01-12,50,OLLN831206,5581843785,,True,2021-08-19,BEN-SYS-8323896
BEN-0056385,POL-022759,3,Oscar,Rodriguez,Sanchez,Hija,1986-10-13,33,YPSS798072,5574236811,leticia.soto@hotmail.com,False,2019-04-01,BEN-SYS-7617144
BEN-0056386,POL-024470,1,Juan,Gutierrez,Castillo,Conyuge,1965-02-14,50,TMZC831569,5595405404,,False,2020-10-26,BEN-SYS-4497239
BEN-0056387,POL-003489,1,Jorge,Ramos,Rivera,Conyuge,2005-03-31,33,YQQF624547,,,False,2020-07-19,BEN-SYS-9917821
BEN-0056388,POL-013511,2,Hector,Sanchez,Torres,Conyuge,1984-02-20,25,UUOC606499,5569085115,leticia.torres@gmail.com,True,2019-03-16,BEN-SYS-4768302
BEN-0056389,POL-022145,1,Roberto,Ramos,Sanchez,Hija,1959-02-22,33,PQCG897324,,sandra.diaz@hotmail.com,False,2019-06-09,BEN-SYS-5910289
BEN-0056390,POL-016610,2,Enrique,Medina,Flores,Otro,1981-05-24,100,ZCMT775998,5510229919,enrique.diaz@hotmail.com,True,2020-10-02,BEN-SYS-4669465
BEN-0056391,POL-034130,1,Monica,Martinez,Diaz,Hijo,1983-01-13,33,YYSP738783,5584321889,norma.aguilar@gmail.com,True,2022-10-27,BEN-SYS-4677916
BEN-0056392,POL-014984,1,Lorena,Ortiz,Ramirez,Hijo,1987-01-31,50,YYVR711128,5544748391,fernando.rios@gmail.com,True,2023-08-02,BEN-SYS-7783192
BEN-0056393,POL-007869,1,Victor,Rios,Romero,Conyuge,1963-04-16,25,SACU892002,,fernanda.hernandez@hotmail.com,True,2023-07-08,BEN-SYS-4312335
BEN-0056394,POL-001322,1,Eduardo,Molina,Castillo,Madre,1957-12-02,50,SFRB749338,5576374602,esperanza.diaz@hotmail.com,True,2020-04-22,BEN-SYS-1302007
BEN-0056395,POL-041929,1,Miguel,Mendoza,Sanchez,Padre,1997-12-17,50,NQEN832137,5597850485,beatriz.vargas@hotmail.com,True,2023-07-22,BEN-SYS-6334422
BEN-0056396,POL-032912,1,Eduardo,Rios,Gutierrez,Conyuge,1993-11-11,25,RCGI691501,,,True,2019-08-19,BEN-SYS-8114500
BEN-0056397,POL-016264,3,Raul,Dominguez,Torres,Hijo,1987-02-20,25,PVNS660996,,enrique.romero@gmail.com,True,2021-01-11,BEN-SYS-5335398
BEN-0056398,POL-017890,1,Gloria,Silva,Castillo,Conyuge,1998-06-21,50,KJKW785445,5533242550,andres.aguilar@gmail.com,True,2021-06-27,BEN-SYS-5354174
BEN-0056399,POL-039039,1,Sergio,Perez,Vega,Hija,1988-04-19,33,ZKDL690284,5586248699,victor.vargas@hotmail.com,True,2023-10-28,BEN-SYS-9149259
BEN-0056400,POL-021666,2,Eduardo,Castillo,Vargas,Hijo,1984-04-11,100,GXDO981505,,silvia.gomez@gmail.com,False,2024-08-31,BEN-SYS-1902970
BEN-0056401,POL-046282,1,Irene,Chavez,Perez,Hijo,1974-11-25,100,XHNP825054,5560426430,antonio.nunez@gmail.com,False,2019-11-21,BEN-SYS-3806477
BEN-0056402,POL-007408,1,Fernanda,Flores,Hernandez,Hijo,2004-05-24,25,EKRC804859,5532611021,sergio.molina@gmail.com,True,2020-07-07,BEN-SYS-9878162
BEN-0056403,POL-004517,2,Monica,Perez,Lopez,Hijo,1965-10-09,100,VXDP720672,,carmen.rodriguez@gmail.com,False,2024-07-27,BEN-SYS-1701558
BEN-0056404,POL-029593,1,Ana,Rivera,Rivera,Hija,1972-12-11,50,EZQR887827,5599231250,luz.garcia@hotmail.com,True,2024-12-16,BEN-SYS-9425285
BEN-0056405,POL-005351,1,Claudia,Soto,Castillo,Hijo,2005-06-05,50,JVXU764047,,patricia.jimenez@hotmail.com,True,2021-01-11,BEN-SYS-4291542
BEN-0056406,POL-022928,1,Rocio,Chavez,Gonzalez,Conyuge,1953-11-20,33,GEAE878601,5592819155,sandra.dominguez@gmail.com,True,2022-10-11,BEN-SYS-9133142
BEN-0056407,POL-044598,1,Fernando,Moreno,Garcia,Conyuge,1991-05-20,50,NTDU967725,5593967457,carmen.moreno@gmail.com,True,2022-04-25,BEN-SYS-1413329
BEN-0056408,POL-011064,1,Alejandro,Moreno,Perez,Padre,1973-03-07,50,NOVD836001,,,True,2023-06-12,BEN-SYS-1152612
BEN-0056409,POL-012011,2,Mario,Diaz,Martinez,Hijo,1966-08-11,50,WMIS740850,5511127962,pablo.mendoza@gmail.com,False,2020-12-05,BEN-SYS-5615529
BEN-0056410,POL-029731,2,Manuel,Medina,Ramirez,Hermano,1958-05-30,50,NZCH905553,5529558722,maria.aguilar@hotmail.com,True,2019-07-29,BEN-SYS-1641689
BEN-0056411,POL-031341,1,Jose,Chavez,Castillo,Madre,1966-06-20,33,XFCF737429,5517356142,,True,2024-03-14,BEN-SYS-3150696
BEN-0056412,POL-000827,2,Pedro,Flores,Torres,Padre,1970-03-15,25,OJOI661827,5555527908,rosa.jimenez@hotmail.com,True,2021-07-03,BEN-SYS-2413302
BEN-0056413,POL-033728,1,Adriana,Moreno,Ramos,Hija,1983-02-20,50,XWUU931675,5540901594,,False,2019-12-15,BEN-SYS-4080573
BEN-0056414,POL-004185,1,Adriana,Salazar,Morales,Hija,2003-10-13,33,TABI712492,5586076912,,True,2021-02-22,BEN-SYS-8197655
BEN-0056415,POL-031985,1,Pedro,Rios,Romero,Hijo,2007-01-13,25,TEPW871899,5551699323,,True,2020-01-18,BEN-SYS-2076374
BEN-0056416,POL-006743,1,Fernando,Nunez,Cruz,Hijo,1953-07-29,33,NJBS857287,5563399933,,False,2021-05-12,BEN-SYS-6218248
BEN-0056417,POL-043077,1,Laura,Medina,Ramos,Conyuge,1990-11-09,100,ZZUK633972,5539625209,,True,2024-01-06,BEN-SYS-5178767
BEN-0056418,POL-040570,1,Norma,Medina,Vargas,Conyuge,1997-03-02,50,CMYP687693,5593305015,enrique.gomez@gmail.com,True,2022-02-28,BEN-SYS-8301834
BEN-0056419,POL-040736,3,Rosa,Morales,Flores,Padre,2000-11-20,50,UPGV886924,5530005988,,True,2024-05-30,BEN-SYS-5284576
BEN-0056420,POL-038716,1,Miguel,Hernandez,Morales,Madre,1969-12-04,25,AEZC907257,5562799537,,True,2019-11-03,BEN-SYS-3220849
BEN-0056421,POL-025788,3,Manuel,Mendoza,Romero,Conyuge,2003-07-29,50,TJQB664161,5570518495,sergio.martinez@gmail.com,True,2019-05-03,BEN-SYS-5943745
BEN-0056422,POL-008112,2,Pedro,Lopez,Diaz,Hija,1994-02-26,25,ONKU936605,,alejandro.salazar@gmail.com,True,2021-11-07,BEN-SYS-8610847
BEN-0056423,POL-025822,2,Martha,Vargas,Cruz,Hijo,1990-08-01,25,YMWY970510,5549846439,beatriz.romero@gmail.com,True,2021-01-25,BEN-SYS-3771844
BEN-0056424,POL-000528,2,Alicia,Navarro,Ramirez,Conyuge,1967-07-02,50,DCNY850557,,roberto.jimenez@hotmail.com,True,2023-12-31,BEN-SYS-4182105
BEN-0056425,POL-041933,2,Alicia,Navarro,Gutierrez,Hijo,1954-03-08,33,DTAR885622,,jose.vega@gmail.com,True,2022-01-13,BEN-SYS-1531612
BEN-0056426,POL-016269,2,Jose,Moreno,Vega,Hijo,1972-08-25,33,SYMW914884,5533383806,beatriz.flores@hotmail.com,True,2020-10-17,BEN-SYS-2798377
BEN-0056427,POL-013192,2,Rocio,Gomez,Garcia,Hijo,1994-08-15,33,BGOJ898218,,maria.torres@gmail.com,True,2022-02-14,BEN-SYS-4341652
BEN-0056428,POL-001994,1,Miguel,Chavez,Sanchez,Conyuge,1969-02-26,100,SZPW617760,5510007102,ricardo.rodriguez@gmail.com,True,2023-04-04,BEN-SYS-3643877
BEN-0056429,POL-041583,1,Carmen,Gutierrez,Silva,Conyuge,1987-09-07,50,SKKC967247,5538097733,valeria.diaz@gmail.com,True,2020-01-01,BEN-SYS-6285497
BEN-0056430,POL-002836,2,Sergio,Perez,Torres,Hijo,1989-11-30,50,GRLT897070,,mario.mendoza@hotmail.com,True,2023-06-27,BEN-SYS-3632020
BEN-0056431,POL-045039,1,Andres,Silva,Lopez,Conyuge,1980-02-12,50,JCFO621224,5538610261,,False,2023-06-25,BEN-SYS-3756873
BEN-0056432,POL-019849,1,Eduardo,Jimenez,Reyes,Conyuge,1954-03-24,50,CKDA746183,5567127162,diana.flores@gmail.com,True,2019-10-02,BEN-SYS-9504890
BEN-0056433,POL-013274,2,Irene,Navarro,Rivera,Madre,2004-08-09,25,KPZF669452,5596738351,,True,2023-04-30,BEN-SYS-8369283
BEN-0056434,POL-018757,2,Diana,Garcia,Lopez,Hija,1983-01-15,25,VHCJ946653,,,True,2019-10-18,BEN-SYS-5960579
